model,step,nll_val_avg,nll_val_dim1,nll_val_dim2,nll_val_dim3,nll_val_dim4,nll_val_dim5,nll_val_dim6
causal,9600,-1.083489567041397,-2.2380425930023193,-1.3001948595046997,-0.830649733543396,-0.7995908260345459,-0.6133575439453125,-0.7191018462181091
causal,9800,-1.0760565201441448,-2.1581804752349854,-1.311164140701294,-0.9144619703292847,-0.7320354580879211,-0.7133833169937134,-0.6271137595176697
causal,10000,-1.1097752153873444,-2.315089464187622,-1.3362125158309937,-0.8118189573287964,-0.8108133673667908,-0.7130817174911499,-0.6716352701187134
causal,10200,-1.084593842426936,-2.161975622177124,-1.3926163911819458,-0.7983062267303467,-0.8126614689826965,-0.6439180374145508,-0.6980853080749512
causal,10400,-1.0832963486512501,-2.153319835662842,-1.3830915689468384,-0.7924792766571045,-0.7913743257522583,-0.7086356282234192,-0.6708774566650391
causal,10600,-1.0456740657488506,-1.9742896556854248,-1.2613584995269775,-0.8412414789199829,-0.7745172381401062,-0.7068172693252563,-0.7158202528953552
causal,10800,-1.0873852570851643,-2.2472143173217773,-1.179591417312622,-0.8894051909446716,-0.7900039553642273,-0.6996841430664062,-0.7184125185012817
causal,11000,-1.0866656601428986,-2.0232529640197754,-1.3676892518997192,-0.8477036356925964,-0.828414797782898,-0.7286666631698608,-0.7242666482925415
causal,11200,-1.0375792980194092,-2.1213462352752686,-1.0701524019241333,-0.8304848074913025,-0.8259103894233704,-0.6748902797698975,-0.7026916742324829
causal,11400,-1.1265933911005657,-2.1565091609954834,-1.4639153480529785,-0.858269453048706,-0.8777819275856018,-0.7185178399085999,-0.6845666170120239
causal,11600,-1.1258263687292736,-2.3552305698394775,-1.2746800184249878,-0.9174819588661194,-0.8428863286972046,-0.6630735397338867,-0.7016057968139648
causal,11800,-1.029011180003484,-1.894993782043457,-1.3238263130187988,-0.8659342527389526,-0.7941210269927979,-0.6073066592216492,-0.687885046005249
causal,12000,-1.143744707107544,-2.280085325241089,-1.4079527854919434,-0.8957713842391968,-0.8379437923431396,-0.7226836085319519,-0.7180313467979431
causal,12200,-1.0976819495360057,-2.206721782684326,-1.3286001682281494,-0.9544604420661926,-0.7411640882492065,-0.660955011844635,-0.6941902041435242
causal,12400,-1.1329291959603627,-2.2927348613739014,-1.4122321605682373,-0.8638930320739746,-0.8534797430038452,-0.7195022106170654,-0.6557331681251526
causal,12600,-1.1175950566927593,-2.3643479347229004,-1.4212568998336792,-0.8815187215805054,-0.7994640469551086,-0.5949943661689758,-0.6439883708953857
causal,12800,-1.1673662463823955,-2.2766666412353516,-1.4916077852249146,-0.95956951379776,-0.8563315868377686,-0.7314814925193787,-0.6885404586791992
causal,13000,-1.1297503809134166,-2.3864049911499023,-1.3098127841949463,-0.8522108793258667,-0.8108232021331787,-0.7533898949623108,-0.6658605337142944
causal,13200,-1.1548189719518025,-2.4285895824432373,-1.37034273147583,-0.8416622877120972,-0.8319230079650879,-0.7246430516242981,-0.7317531704902649
causal,13400,-1.0985644161701202,-2.3000590801239014,-1.3345978260040283,-0.8219085931777954,-0.806905210018158,-0.6376710534095764,-0.690244734287262
causal,13600,-1.1427415907382965,-2.3410685062408447,-1.397059440612793,-0.9046016931533813,-0.814373254776001,-0.6904381513595581,-0.7089084982872009
causal,13800,-1.1347872416178386,-2.311616897583008,-1.4049118757247925,-0.8871507048606873,-0.8138073086738586,-0.7056373953819275,-0.6855992674827576
causal,14000,-1.1659179627895355,-2.4529027938842773,-1.370841383934021,-0.8994780778884888,-0.8415332436561584,-0.7229264378547668,-0.7078258395195007
causal,14200,-1.119098295768102,-2.217073678970337,-1.3335732221603394,-0.8986790776252747,-0.8161843419075012,-0.7631734013557434,-0.6859060525894165
causal,14400,-1.1261181930700939,-2.2646148204803467,-1.3608591556549072,-0.9084680676460266,-0.8234894871711731,-0.6736579537391663,-0.7256196737289429
causal,14600,-1.066894402106603,-1.9642603397369385,-1.3552478551864624,-0.8334107398986816,-0.8060692548751831,-0.7286210060119629,-0.7137572169303894
causal,14800,-1.0838177104791005,-2.1161797046661377,-1.3066140413284302,-0.8438997268676758,-0.8472462892532349,-0.6992500424385071,-0.6897164583206177
causal,15000,-1.1886061429977417,-2.363262891769409,-1.4751999378204346,-0.9270297288894653,-0.9350208640098572,-0.7296552658081055,-0.7014681696891785
causal,15200,-1.19786936044693,-2.4399170875549316,-1.4895087480545044,-0.9370776414871216,-0.8360878229141235,-0.7079254984855652,-0.7766993641853333
causal,15400,-0.9400972624619802,-1.7281148433685303,-0.9420873522758484,-0.7540018558502197,-0.7803917527198792,-0.7349262237548828,-0.7010615468025208
causal,15600,-1.121951033671697,-2.371061086654663,-1.3103872537612915,-0.8044741153717041,-0.794585108757019,-0.7454325556755066,-0.7057660818099976
causal,15800,-1.1504038472970326,-2.3342652320861816,-1.4061098098754883,-0.8246864676475525,-0.8467538952827454,-0.7596063613891602,-0.7310013175010681
causal,16000,-0.9004338880379995,-1.732316017150879,-0.7992796301841736,-0.698336124420166,-0.7295874357223511,-0.751469612121582,-0.6916145086288452
causal,16200,-1.1328765451908112,-2.250988483428955,-1.3704620599746704,-0.8895324468612671,-0.8501148223876953,-0.7328035831451416,-0.7033578753471375
causal,16400,-1.0643816590309143,-2.1200098991394043,-1.2611724138259888,-0.847818911075592,-0.7803402543067932,-0.708403468132019,-0.6685450077056885
causal,16600,-1.1468107402324677,-2.3226072788238525,-1.4649804830551147,-0.8239663243293762,-0.8427574038505554,-0.7272036671638489,-0.6993492841720581
causal,16800,-1.174062172571818,-2.2233989238739014,-1.4782652854919434,-0.9259811043739319,-0.9309766888618469,-0.7401931285858154,-0.7455579042434692
causal,17000,-0.9912558595339457,-1.8488270044326782,-1.079617977142334,-0.8430612683296204,-0.7793123126029968,-0.6712302565574646,-0.7254863381385803
causal,17200,-1.0905841986338298,-2.253058910369873,-1.2478560209274292,-0.8189816474914551,-0.790834903717041,-0.6851239204406738,-0.7476497888565063
causal,17400,-1.1857800384362538,-2.356326103210449,-1.5056322813034058,-0.9289613366127014,-0.8184177279472351,-0.7327163815498352,-0.7726263999938965
causal,17600,-1.1526081164677937,-2.3827176094055176,-1.3941881656646729,-0.9199910759925842,-0.8386315107345581,-0.6884769797325134,-0.6916433572769165
causal,17800,-1.1875569522380829,-2.445220470428467,-1.4274312257766724,-0.8623307347297668,-0.8761228919029236,-0.7349268794059753,-0.7793095111846924
causal,18000,-1.1473052501678467,-2.251173973083496,-1.4638465642929077,-0.8668906092643738,-0.9168980121612549,-0.7001664042472839,-0.6848559379577637
causal,18200,-1.0913733343283336,-2.2575597763061523,-1.2772330045700073,-0.8335679173469543,-0.7958513498306274,-0.6800631284713745,-0.7039648294448853
causal,18400,-1.1839999457200368,-2.37056303024292,-1.419565200805664,-0.9251970648765564,-0.9129780530929565,-0.6949484944343567,-0.7807478308677673
causal,18600,-1.0758634805679321,-1.982270359992981,-1.3252676725387573,-0.9449596405029297,-0.8333727121353149,-0.700319766998291,-0.6689907312393188
causal,18800,-1.1534479161103566,-2.400116443634033,-1.4312225580215454,-0.8772616982460022,-0.8529504537582397,-0.7144491672515869,-0.6446871757507324
causal,19000,-1.0386067032814026,-2.0455074310302734,-1.1441582441329956,-0.8464931845664978,-0.7906831502914429,-0.701573371887207,-0.7032248377799988
causal,19200,-1.1706091463565826,-2.35259747505188,-1.44324791431427,-0.8862875699996948,-0.8880276083946228,-0.7284610867500305,-0.7250332236289978
causal,19400,-1.1963338951269786,-2.499401092529297,-1.3874715566635132,-0.9312396049499512,-0.9120205640792847,-0.7282503843307495,-0.7196201682090759
causal,19600,-0.8644252419471741,-1.809590458869934,-0.9339473247528076,-0.6040049195289612,-0.6186533570289612,-0.6182523369789124,-0.602103054523468
causal,19800,-1.0890872577826183,-2.1288976669311523,-1.3310986757278442,-0.832112193107605,-0.7811738848686218,-0.7488136291503906,-0.7124274969100952
causal,20000,-1.126602937777837,-2.372014045715332,-1.3670833110809326,-0.8685271143913269,-0.8154497742652893,-0.6666059494018555,-0.6699374318122864
causal,20200,-1.1872794032096863,-2.4564926624298096,-1.4550158977508545,-0.9318325519561768,-0.8955869674682617,-0.7042760252952576,-0.6804723143577576
causal,20400,-0.9577842752138773,-1.503099799156189,-1.2141860723495483,-0.8590397238731384,-0.8209238648414612,-0.6804375052452087,-0.6690186858177185
causal,20600,-1.2048848768075306,-2.4515750408172607,-1.493741512298584,-0.9447765946388245,-0.905205488204956,-0.7238395810127258,-0.7101710438728333
causal,20800,-1.1241187353928883,-2.169689178466797,-1.3483338356018066,-0.9423427581787109,-0.827481746673584,-0.7188529968261719,-0.73801189661026
causal,21000,-1.0374086995919545,-2.2637667655944824,-1.0052138566970825,-0.7260876893997192,-0.7812483310699463,-0.6937769055366516,-0.7543586492538452
causal,21200,-1.1394832332928975,-2.3996613025665283,-1.3341315984725952,-0.8441020250320435,-0.8441576361656189,-0.726718008518219,-0.6881288290023804
causal,21400,-1.1296236912409465,-2.338860273361206,-1.4806437492370605,-0.8724727034568787,-0.7748037576675415,-0.6137152910232544,-0.6972463726997375
causal,21600,-1.1731772323449452,-2.376317024230957,-1.422027587890625,-0.8454052209854126,-0.8760994076728821,-0.7381051182746887,-0.7811090350151062
causal,21800,-1.1723361214001973,-2.5394392013549805,-1.4330891370773315,-0.8762048482894897,-0.8445995450019836,-0.6557973623275757,-0.684886634349823
causal,22000,-1.0942746897538502,-2.225168466567993,-1.2281677722930908,-0.9140409827232361,-0.7902529835700989,-0.7226406931877136,-0.6853772401809692
causal,22200,-1.220668355623881,-2.4422414302825928,-1.4915612936019897,-0.9436367154121399,-0.8755852580070496,-0.8103830814361572,-0.7606023550033569
causal,22400,-1.1822047332922618,-2.395472288131714,-1.5106441974639893,-0.9071943759918213,-0.8321456909179688,-0.7370901703834534,-0.710681676864624
causal,22600,-1.1844919323921204,-2.4695327281951904,-1.4632823467254639,-0.8601012229919434,-0.8355478644371033,-0.7689807415008545,-0.7095066905021667
causal,22800,-1.1903330783049266,-2.395469903945923,-1.3979706764221191,-0.9396603107452393,-0.9002389311790466,-0.776017963886261,-0.7326406836509705
causal,23000,-1.1401162842909496,-2.1696882247924805,-1.4315717220306396,-0.8905639052391052,-0.8694877028465271,-0.7196164727210999,-0.7597696781158447
causal,23200,-1.2044702470302582,-2.3846402168273926,-1.5035020112991333,-1.0019606351852417,-0.8765296936035156,-0.7338553667068481,-0.7263335585594177
causal,23400,-1.2007968525091808,-2.375434160232544,-1.4477543830871582,-0.9753575921058655,-0.8786958456039429,-0.7668468952178955,-0.7606922388076782
causal,23600,-1.0606791873772938,-2.033125400543213,-1.3583890199661255,-0.8200211524963379,-0.6975877285003662,-0.7061474919319153,-0.7488043308258057
causal,23800,-1.0487326383590698,-2.1401760578155518,-1.3037837743759155,-0.8589135408401489,-0.7743903994560242,-0.541181206703186,-0.6739508509635925
causal,24000,-1.0469824771086376,-1.9230424165725708,-1.288295030593872,-0.8577254414558411,-0.8414261937141418,-0.6651731133460999,-0.7062326669692993
causal,24200,-1.0740197896957397,-2.0980849266052246,-1.3538044691085815,-0.8906521201133728,-0.7731903195381165,-0.7031776309013367,-0.6252092719078064
causal,24400,-1.2093326052029927,-2.515781879425049,-1.4800256490707397,-0.8968712091445923,-0.860873818397522,-0.7985211610794067,-0.703921914100647
causal,24600,-1.2013618449370067,-2.4337990283966064,-1.4478809833526611,-0.9284883141517639,-0.8889047503471375,-0.7395172715187073,-0.7695807218551636
causal,24800,-1.1637845039367676,-2.4566149711608887,-1.4027903079986572,-0.8366155624389648,-0.8077112436294556,-0.75242680311203,-0.7265481352806091
causal,25000,-1.1642626424630482,-2.4536232948303223,-1.3163267374038696,-0.919765293598175,-0.8129966259002686,-0.7726598381996155,-0.7102040648460388
causal,25200,-1.1112767159938812,-2.239132881164551,-1.3608591556549072,-0.834564745426178,-0.8483210802078247,-0.6999013423919678,-0.6848810911178589
causal,25400,-1.113341708978017,-2.2876603603363037,-1.1839503049850464,-0.9209485054016113,-0.8875436186790466,-0.6490107774734497,-0.7509366869926453
causal,25600,-1.1983889838059743,-2.468125343322754,-1.4889768362045288,-0.896812915802002,-0.8788468241691589,-0.7375136017799377,-0.7200583815574646
causal,25800,-1.1533329089482625,-2.3327908515930176,-1.4074859619140625,-0.9301687479019165,-0.8167321681976318,-0.727594256401062,-0.7052254676818848
causal,26000,-1.2212683459122975,-2.3973121643066406,-1.532090187072754,-0.9586763381958008,-0.924376368522644,-0.7452666163444519,-0.7698884010314941
causal,26200,-1.160813609759013,-2.374281406402588,-1.3304884433746338,-0.8936148285865784,-0.9022241830825806,-0.7170975804328918,-0.7471752166748047
causal,26400,-1.2598225772380829,-2.588855743408203,-1.5581110715866089,-1.000292420387268,-0.9263461828231812,-0.7324763536453247,-0.7528536915779114
causal,26600,-1.195020854473114,-2.4838216304779053,-1.3679946660995483,-0.9197028279304504,-0.8990961909294128,-0.7496722340583801,-0.7498375773429871
causal,26800,-1.2199931939442952,-2.586549997329712,-1.4764482975006104,-0.9037690758705139,-0.8566766977310181,-0.7510678172111511,-0.7454472780227661
causal,27000,-1.2120007574558258,-2.477376699447632,-1.5626989603042603,-0.8981910347938538,-0.851836085319519,-0.7370487451553345,-0.7448530197143555
causal,27200,-1.1420753101507823,-2.3022208213806152,-1.4171850681304932,-0.8540884852409363,-0.8354191780090332,-0.7504080533981323,-0.6931302547454834
causal,27400,-1.1589968303839366,-2.275263786315918,-1.4222540855407715,-0.9001544713973999,-0.8802796006202698,-0.744110643863678,-0.7319183945655823
causal,27600,-1.2250797748565674,-2.5022823810577393,-1.4657864570617676,-0.9437331557273865,-0.9516859650611877,-0.7914851903915405,-0.6955054998397827
causal,27800,-1.2327334980169933,-2.564934730529785,-1.5001829862594604,-0.9501104950904846,-0.9203950762748718,-0.7388206124305725,-0.7219570875167847
causal,28000,-1.23731263478597,-2.5977137088775635,-1.4473570585250854,-0.9660413861274719,-0.9011375904083252,-0.7651471495628357,-0.7464789152145386
causal,28200,-1.2106106380621593,-2.5027668476104736,-1.4427498579025269,-0.8692650198936462,-0.9403851628303528,-0.7585082650184631,-0.7499886751174927
causal,28400,-1.2451193630695343,-2.504485845565796,-1.5340137481689453,-1.002724051475525,-0.9306641221046448,-0.7587687373161316,-0.7400596737861633
causal,28600,-1.228495568037033,-2.5157060623168945,-1.4326057434082031,-0.9466418623924255,-0.9457080364227295,-0.7861009836196899,-0.7442107200622559
causal,28800,-1.180046906073888,-2.4116451740264893,-1.3907612562179565,-0.9640252590179443,-0.8351245522499084,-0.7773236036300659,-0.7014015913009644
causal,29000,-1.1997126241525014,-2.44146728515625,-1.4658007621765137,-0.903446614742279,-0.9790398478507996,-0.7124128937721252,-0.696108341217041
causal,29200,-1.2155295809110005,-2.465299367904663,-1.5044196844100952,-0.914570689201355,-0.9025077223777771,-0.7727423906326294,-0.7336376309394836
causal,29400,-1.25404754281044,-2.605039596557617,-1.5374236106872559,-0.9341509342193604,-0.9090559482574463,-0.7810018062591553,-0.7576133608818054
causal,29600,-1.0751927296320598,-2.0216825008392334,-1.2726503610610962,-0.8414231538772583,-0.8436805009841919,-0.7415844798088074,-0.7301353812217712
causal,29800,-1.2018570800622304,-2.5091445446014404,-1.4198696613311768,-0.9050155282020569,-0.8634952306747437,-0.7435920834541321,-0.7700254321098328
causal,30000,-1.2203502456347148,-2.3868942260742188,-1.523594856262207,-0.9792997241020203,-0.9094954133033752,-0.7862497568130493,-0.736567497253418
causal,30200,-1.2453462878863018,-2.6584341526031494,-1.3896129131317139,-0.9705451130867004,-0.9323708415031433,-0.7411679625511169,-0.7799467444419861
causal,30400,-1.0845275322596233,-2.2297861576080322,-1.2525267601013184,-0.854250431060791,-0.8746554255485535,-0.5969874262809753,-0.6989589929580688
causal,30600,-1.1833999752998352,-2.3150815963745117,-1.4672925472259521,-0.9624989628791809,-0.8786637187004089,-0.7379621267318726,-0.738900899887085
causal,30800,-1.2308079500993092,-2.4595866203308105,-1.5599422454833984,-0.9900387525558472,-0.8428097367286682,-0.8124879002571106,-0.7199824452400208
causal,31000,-1.2274581094582875,-2.561542510986328,-1.4377014636993408,-0.9514756202697754,-0.9221028089523315,-0.7330121994018555,-0.758914053440094
causal,31200,-1.2471059163411458,-2.5692052841186523,-1.5001091957092285,-0.9477922916412354,-0.922511875629425,-0.8023854494094849,-0.7406314015388489
causal,31400,-1.2484883566697438,-2.568795919418335,-1.4765489101409912,-0.9529211521148682,-0.9437335133552551,-0.8079807758331299,-0.7409498691558838
causal,31600,-1.2498784859975178,-2.5516631603240967,-1.5194190740585327,-0.9925520420074463,-0.9239275455474854,-0.7166725397109985,-0.7950365543365479
causal,31800,-1.2204860647519429,-2.493727684020996,-1.4791089296340942,-0.9299800395965576,-0.8580073714256287,-0.7932280898094177,-0.7688642740249634
causal,32000,-1.2298251688480377,-2.507459878921509,-1.5449446439743042,-0.9566227197647095,-0.8554965257644653,-0.7353163361549377,-0.7791109085083008
causal,32200,-1.2373589773972828,-2.5584399700164795,-1.519620418548584,-0.9063311815261841,-0.9104443788528442,-0.773491621017456,-0.7558262944221497
causal,32400,-1.135964572429657,-2.1435375213623047,-1.2963948249816895,-0.9458615183830261,-0.9590524435043335,-0.7605590224266052,-0.7103821039199829
causal,32600,-1.2191250522931416,-2.484201192855835,-1.5512182712554932,-0.8745312690734863,-0.8945255279541016,-0.7476473450660706,-0.7626267075538635
causal,32800,-1.1611102124055226,-2.3045880794525146,-1.361804723739624,-0.9087402820587158,-0.8939237594604492,-0.7521899342536926,-0.7454144954681396
causal,33000,-1.2415482699871063,-2.5374386310577393,-1.5093501806259155,-0.960357129573822,-0.9233378171920776,-0.7422893643379211,-0.7765164971351624
causal,33200,-1.210284282763799,-2.4359261989593506,-1.3965706825256348,-0.9389482736587524,-0.924460232257843,-0.7981321811676025,-0.7676681280136108
causal,33400,-1.025072455406189,-1.9035941362380981,-1.089892864227295,-0.8404813408851624,-0.8484693169593811,-0.7529725432395935,-0.7150245308876038
causal,33600,-1.2049812873204548,-2.4654200077056885,-1.447858214378357,-0.9689077734947205,-0.8872986435890198,-0.7388553619384766,-0.7215477228164673
causal,33800,-1.1580531001091003,-2.282757520675659,-1.4338934421539307,-0.9471128582954407,-0.8111506700515747,-0.7731227278709412,-0.7002813816070557
causal,34000,-1.258543034394582,-2.5582115650177,-1.4935749769210815,-1.0019220113754272,-0.9245211482048035,-0.8349860310554504,-0.7380424737930298
causal,34200,-1.2528011898199718,-2.6070635318756104,-1.5257344245910645,-0.9492598176002502,-0.9464098215103149,-0.7348487973213196,-0.7534907460212708
causal,34400,-1.216639220714569,-2.397951364517212,-1.5099583864212036,-1.0042544603347778,-0.8602467775344849,-0.7289749383926392,-0.7984493970870972
causal,34600,-1.2280444304148357,-2.440736770629883,-1.5109683275222778,-0.9628803133964539,-0.9039948582649231,-0.80678391456604,-0.742902398109436
causal,34800,-1.2617958386739094,-2.565092086791992,-1.5439943075180054,-0.9927775263786316,-0.9495232105255127,-0.7685973644256592,-0.750790536403656
causal,35000,-1.2558201054732006,-2.618340492248535,-1.5205256938934326,-0.9454835653305054,-0.887334406375885,-0.8052073121070862,-0.7580291628837585
causal,35200,-1.2704716225465138,-2.6831071376800537,-1.4647207260131836,-0.9690132141113281,-0.9498390555381775,-0.7674056887626648,-0.7887439131736755
causal,35400,-1.2145827213923137,-2.4737389087677,-1.496716856956482,-0.9108604192733765,-0.9301913380622864,-0.7516619563102722,-0.7243268489837646
causal,35600,-1.2497959633668263,-2.578150510787964,-1.465411901473999,-0.9425077438354492,-0.9502722024917603,-0.8242291808128357,-0.7382042407989502
causal,35800,-1.2463010549545288,-2.535027503967285,-1.5782549381256104,-1.0136176347732544,-0.8846015334129333,-0.7594215273857117,-0.7068831920623779
causal,36000,-1.2686342000961304,-2.6779212951660156,-1.5299022197723389,-0.9522004723548889,-0.9252880215644836,-0.7871876358985901,-0.7393055558204651
causal,36200,-1.2461401025454204,-2.628325939178467,-1.471805214881897,-0.9607776999473572,-0.9127659797668457,-0.7372309565544128,-0.7659348249435425
causal,36400,-1.2545161445935566,-2.5836236476898193,-1.5197874307632446,-0.9595128893852234,-0.8829887509346008,-0.8274013996124268,-0.7537827491760254
causal,36600,-1.2456985612710316,-2.5770387649536133,-1.5127707719802856,-0.9456562995910645,-0.8586316704750061,-0.7940942645072937,-0.785999596118927
causal,36800,-1.2638700405756633,-2.6341769695281982,-1.5360798835754395,-0.9889315366744995,-0.8998961448669434,-0.7934339046478271,-0.7307018041610718
causal,37000,-1.255227784315745,-2.645958185195923,-1.4941165447235107,-0.9354981184005737,-0.9108439087867737,-0.7628053426742554,-0.7821446061134338
causal,37200,-1.2315822740395863,-2.4439210891723633,-1.549633264541626,-0.9969841241836548,-0.9279719591140747,-0.7310462594032288,-0.7399369478225708
causal,37400,-1.2083727518717449,-2.464933395385742,-1.4585731029510498,-0.9854894280433655,-0.9123237133026123,-0.7147130966186523,-0.7142037749290466
causal,37600,-1.151605099439621,-2.294039011001587,-1.413476824760437,-0.9350758790969849,-0.842311680316925,-0.6886062026023865,-0.7361209988594055
causal,37800,-1.2637629608313243,-2.579965353012085,-1.541861653327942,-1.0160733461380005,-0.9306285381317139,-0.7126545906066895,-0.8013942837715149
causal,38000,-1.2660426795482635,-2.7151260375976562,-1.4953714609146118,-0.9087939858436584,-0.9388911724090576,-0.7613804936408997,-0.7766929268836975
causal,38200,-1.1918666064739227,-2.3309755325317383,-1.458410382270813,-0.9745615720748901,-0.9294726848602295,-0.7191507816314697,-0.7386286854743958
causal,38400,-1.2684181829293568,-2.663916826248169,-1.5291887521743774,-0.9346671104431152,-0.9056637287139893,-0.8345016241073608,-0.7425710558891296
causal,38600,-1.2591050863265991,-2.698024034500122,-1.506882667541504,-0.9636796116828918,-0.9089357256889343,-0.7146760821342468,-0.7624323964118958
causal,38800,-1.246292730172475,-2.4971120357513428,-1.5217947959899902,-0.9428926110267639,-0.9656664133071899,-0.8158445954322815,-0.7344459295272827
causal,39000,-1.265274703502655,-2.6282169818878174,-1.4695206880569458,-0.9317535758018494,-0.9597923159599304,-0.816399335861206,-0.7859653234481812
causal,39200,-1.2422216931978862,-2.6319587230682373,-1.4623897075653076,-0.9403061866760254,-0.9139915108680725,-0.7274676561355591,-0.777216374874115
causal,39400,-1.2895225683848064,-2.697521209716797,-1.5391775369644165,-0.9998447895050049,-0.964228630065918,-0.7959105372428894,-0.7404527068138123
causal,39600,-1.2511836489041646,-2.678570032119751,-1.4381951093673706,-0.9666911959648132,-0.8998240232467651,-0.7586379051208496,-0.7651836276054382
causal,39800,-1.2261414627234142,-2.4185903072357178,-1.52877938747406,-0.9929286241531372,-0.9577150344848633,-0.7612489461898804,-0.6975864768028259
causal,40000,-1.2272993127504985,-2.461773157119751,-1.4736849069595337,-0.8942264914512634,-0.9221062660217285,-0.8588845133781433,-0.7531205415725708
causal,40200,-1.175602674484253,-2.369274139404297,-1.4381352663040161,-0.9355408549308777,-0.8442670106887817,-0.72593754529953,-0.7404612302780151
causal,40400,-1.2859885096549988,-2.5989062786102295,-1.5874240398406982,-0.9999651312828064,-0.9816028475761414,-0.810511589050293,-0.7375211715698242
causal,40600,-1.2724814017613728,-2.6024527549743652,-1.5839331150054932,-0.9640987515449524,-0.9227914214134216,-0.8056058883666992,-0.7560064792633057
causal,40800,-1.271948258082072,-2.6581344604492188,-1.5458370447158813,-0.986671507358551,-0.9257856607437134,-0.7666118741035461,-0.748649001121521
causal,41000,-1.270793875058492,-2.656289577484131,-1.5642603635787964,-0.9891813397407532,-0.9140527844429016,-0.7969168424606323,-0.7040623426437378
causal,41200,-1.2712079485257466,-2.5422892570495605,-1.6142171621322632,-1.0068720579147339,-0.9062870144844055,-0.8140069246292114,-0.7435752749443054
causal,41400,-1.2748222947120667,-2.626009941101074,-1.4618867635726929,-1.055765986442566,-0.9941734671592712,-0.7564501166343689,-0.7546474933624268
causal,41600,-1.1668015519777934,-2.527351140975952,-1.1446924209594727,-0.9012326002120972,-0.9033337235450745,-0.754582405090332,-0.7696170210838318
causal,41800,-1.264340341091156,-2.593193531036377,-1.5310864448547363,-1.0005161762237549,-0.9307411909103394,-0.7584110498428345,-0.772093653678894
causal,42000,-1.2881394823392232,-2.7882680892944336,-1.61300790309906,-0.9223757386207581,-0.9246821403503418,-0.7170349359512329,-0.7634680867195129
causal,42200,-1.275414139032364,-2.6627211570739746,-1.5453922748565674,-0.9977555871009827,-0.9558706283569336,-0.7283852696418762,-0.7623599171638489
causal,42400,-1.2902002334594727,-2.738217830657959,-1.5791184902191162,-0.9609407186508179,-0.9425486326217651,-0.7323628067970276,-0.7880129218101501
causal,42600,-1.2623419165611267,-2.598310708999634,-1.510325312614441,-0.9848259687423706,-0.9403604865074158,-0.7804296016693115,-0.7597994208335876
causal,42800,-1.2534768879413605,-2.5475621223449707,-1.5563924312591553,-0.9545699954032898,-0.9332994818687439,-0.747038722038269,-0.7819985747337341
causal,43000,-1.2517094910144806,-2.6175105571746826,-1.5029690265655518,-0.9457412362098694,-0.9219789505004883,-0.7685848474502563,-0.7534723281860352
causal,43200,-1.280164937178294,-2.6819326877593994,-1.5984975099563599,-0.9451276063919067,-0.8901801109313965,-0.8057488799095154,-0.7595028281211853
causal,43400,-1.269580602645874,-2.6823911666870117,-1.5562430620193481,-0.9437008500099182,-0.9417926073074341,-0.774686872959137,-0.718669056892395
causal,43600,-1.2857665220896404,-2.6031408309936523,-1.5360187292099,-1.0686942338943481,-0.9405070543289185,-0.8031893968582153,-0.7630488872528076
causal,43800,-1.2738944093386333,-2.703646421432495,-1.497434377670288,-0.9855558276176453,-0.9564602375030518,-0.7505107522010803,-0.7497588396072388
causal,44000,-1.2758728464444478,-2.7013907432556152,-1.5737056732177734,-0.9611957669258118,-0.9129512906074524,-0.7977973818778992,-0.708196222782135
causal,44200,-1.2457271814346313,-2.542856454849243,-1.4787447452545166,-0.9962002038955688,-0.9384680390357971,-0.7210158109664917,-0.7970778346061707
causal,44400,-1.2589187920093536,-2.727663278579712,-1.4568500518798828,-0.9537563920021057,-0.9331415295600891,-0.7613353729248047,-0.7207661271095276
causal,44600,-1.2736845314502716,-2.678804874420166,-1.551257848739624,-0.9296489953994751,-0.9721434712409973,-0.7811121940612793,-0.7291398048400879
causal,44800,-1.281926453113556,-2.6765289306640625,-1.5936323404312134,-0.9749120473861694,-0.9614865183830261,-0.743066668510437,-0.741932213306427
causal,45000,-1.2975710332393646,-2.7031941413879395,-1.5438404083251953,-1.0085909366607666,-0.9357433319091797,-0.7680313587188721,-0.8260260224342346
causal,45200,-1.273809830347697,-2.7077741622924805,-1.5868932008743286,-0.9179018139839172,-0.9634599089622498,-0.7122039198875427,-0.7546259760856628
causal,45400,-1.2947121659914653,-2.706350088119507,-1.5479339361190796,-0.9976861476898193,-0.9345693588256836,-0.7919288873672485,-0.7898045778274536
causal,45600,-1.2870788673559825,-2.7181670665740967,-1.5565694570541382,-0.9832645654678345,-0.903907835483551,-0.7943174242973328,-0.7662468552589417
causal,45800,-1.3038484454154968,-2.7150089740753174,-1.6393555402755737,-0.9807530045509338,-0.9281386137008667,-0.7942309975624084,-0.7656035423278809
causal,46000,-1.2936342060565948,-2.729414701461792,-1.4854381084442139,-0.9880506992340088,-0.9618711471557617,-0.8017932772636414,-0.7952373027801514
causal,46200,-1.2665008902549744,-2.538266658782959,-1.6017241477966309,-0.9730868339538574,-0.9242950677871704,-0.7597029805183411,-0.8019296526908875
causal,46400,-1.2941265404224396,-2.7525625228881836,-1.4940872192382812,-0.9510436058044434,-0.9699791073799133,-0.7933530807495117,-0.8037337064743042
causal,46600,-1.2922526895999908,-2.656960964202881,-1.5715296268463135,-1.0121968984603882,-0.8886351585388184,-0.7854920625686646,-0.8387014269828796
